order_detail_id,order_id,product_id,quantity,subtotal
546256,942023,85663,3,25.11
18263,942023,62414,4,169.24
695160,157686,16842,1,1.91
515929,157686,67419,4,8.52
561185,157686,27096,3,48.87
643980,157686,70707,3,31.2
624201,157686,85724,3,22.95
901533,157686,64132,5,960.35
113394,157686,98047,2,8.36
406202,157686,565,5,5306.35
868559,157686,77976,1,29.65
786295,157686,81552,1,2.92
741981,25922,27096,4,65.16
87416,25922,64132,4,768.28
56294,25922,45871,4,48.68
770580,455855,13893,4,40.4
833596,455855,94885,2,32.28
576182,455855,85663,5,41.85
725190,455855,29611,3,1201.41
308630,455855,60016,4,37.28
841211,455855,68100,2,104.74
26500,455855,89443,2,35.06
469822,455855,81308,3,90.72
997428,455855,85663,1,8.37
475652,455855,28453,2,4.12
394861,438099,48410,5,14.65
286957,438099,87521,4,625.52
473066,438099,60016,2,18.64
812628,438099,64132,3,576.21
678647,438099,4245,4,57.08
917040,965372,96317,5,61.4
84306,965372,12020,1,31.06
644175,965372,565,2,2122.54
641487,965372,98047,3,12.54
150135,965372,28135,2,231.14
379987,965372,20181,2,43.86
281095,965372,67419,5,10.65
108525,965372,85663,3,25.11
522861,509775,94098,1,5.91
607245,509775,94098,1,5.91
656036,509775,70707,4,41.6
4139,502570,64132,3,576.21
279688,502570,70707,2,20.8
388603,847552,27096,1,16.29
556883,847552,45871,3,36.51
225996,847552,54009,1,13.96
479083,847552,16842,2,3.82
531022,847552,70707,1,10.4
117815,847552,12020,5,155.3
370388,847552,43313,5,109.8
873786,847552,60016,5,46.6
781414,847552,13893,3,30.3
380560,847552,1330,5,26.0
201757,19908,4245,3,42.81
740268,19908,81552,5,14.6
715926,19908,10539,2,15.04
931835,19908,22702,4,36.12
604458,19908,81552,2,5.84
54919,19908,81308,2,60.48
136295,19908,27096,4,65.16
165258,520560,27096,1,16.29
664698,520560,12020,1,31.06
843588,520560,12020,4,124.24
817234,248380,28135,3,346.71
12716,248380,62414,2,84.62
359282,248380,13893,2,20.2
433911,248380,37702,4,15.04
511176,248380,16842,3,5.73
879556,103962,16842,1,1.91
619698,103962,68100,2,104.74
125434,103962,90475,5,46.5
763323,103962,29611,2,800.94
419371,103962,89443,4,70.12
610390,526027,68100,2,104.74
553153,526027,27096,2,32.58
943318,526027,74528,3,404.46
300332,526027,98047,1,4.18
898996,526027,94885,5,80.7
403775,526027,21487,5,73.85
178316,526027,21487,2,29.54
198336,526027,67419,5,10.65
74869,202788,37702,3,11.28
669504,202788,64132,2,384.14
751885,202788,81308,5,151.2
172186,202788,29611,3,1201.41
667976,202788,50568,2,17.46
144772,202788,78864,5,827.9
600978,202788,29611,4,1601.88
889644,202788,60016,1,9.32
634693,655021,28135,3,346.71
25526,367709,4245,2,28.54
226905,120958,28453,4,8.24
670548,120958,16395,4,58.12
347616,120958,87521,5,781.9
983141,120958,447,4,144.72
565350,120958,54009,4,55.84
582003,187675,67419,2,4.26
254814,262165,96317,3,36.84
82896,262165,28135,2,231.14
893978,262165,87327,5,836.2
466299,262165,16395,2,29.06
946704,262165,31960,2,26.14
411915,262165,54009,2,27.92
982890,262165,94098,1,5.91
596019,262165,64132,5,960.35
27592,262165,64132,5,960.35
184382,262165,16842,4,7.64
891694,84024,77976,5,148.25
472607,84024,67419,2,4.26
470993,84024,70707,2,20.8
864367,84024,28132,3,28.8
358406,84024,4245,5,71.35
180905,84024,20181,3,65.79
175229,84024,8565,5,67.5
371750,84024,29611,2,800.94
704719,84024,9617,1,18.43
215636,84024,68100,3,157.11
2356,637745,67419,3,6.39
239760,637745,81552,3,8.76
617717,637745,20181,4,87.72
431568,58988,62414,3,126.93
80775,58988,565,5,5306.35
889030,58988,28135,4,462.28
448526,619714,447,2,72.36
213053,619714,91222,2,31.48
957707,619714,89443,1,17.53
410714,619714,77976,1,29.65
64880,600311,1330,4,20.8
968693,600311,98047,2,8.36
836901,600311,77976,1,29.65
469829,600311,96317,4,49.12
879794,849831,87327,5,836.2
625119,849831,60016,4,37.28
493566,37461,94885,1,16.14
129274,37461,90475,4,37.2
555370,37461,8565,5,67.5
703313,37461,8565,3,40.5
300041,37461,94098,2,11.82
509864,529307,447,2,72.36
107301,529307,85663,5,41.85
56110,529307,77976,1,29.65
812240,529307,74528,3,404.46
635465,529307,77976,2,59.3
78475,139666,77976,4,118.6
111856,394973,81552,4,11.68
668549,394973,98047,1,4.18
995084,394973,27096,3,48.87
837553,394973,54009,3,41.88
272835,394973,31960,2,26.14
48158,394973,96317,3,36.84
737,394973,43313,1,21.96
400314,394973,27096,4,65.16
642291,394973,98047,4,16.72
751935,34185,62414,2,84.62
174395,34185,81552,3,8.76
150764,34185,1330,1,5.2
597875,34185,54009,5,69.8
71228,174457,85663,3,25.11
510811,174457,81552,2,5.84
587786,174457,13893,3,30.3
998225,174457,60016,2,18.64
88434,174457,67419,2,4.26
724626,174457,20181,4,87.72
558725,171059,67419,3,6.39
402272,171059,90475,4,37.2
413289,171059,60016,4,37.28
457626,171059,64132,2,384.14
9303,171059,27096,4,65.16
48460,171059,10539,4,30.08
89737,171059,77976,2,59.3
222779,171059,62414,4,169.24
832228,567743,13893,1,10.1
616575,567743,77976,5,148.25
833938,567743,21487,1,14.77
843696,567743,90475,2,18.6
671537,258852,85663,2,16.74
673850,258852,87521,4,625.52
641666,258852,77976,4,118.6
885795,258852,85663,3,25.11
839863,258852,1330,3,15.6
650037,258852,27096,2,32.58
105304,258852,45871,2,24.34
343587,258852,94885,4,64.56
923652,667490,4245,4,57.08
684801,667490,87327,2,334.48
923770,667490,1330,2,10.4
707637,883087,90475,3,27.9
821528,883087,31960,3,39.21
765821,883087,22702,4,36.12
818290,883087,60016,1,9.32
483828,883087,45871,1,12.17
560495,883087,31960,1,13.07
324686,841920,31960,4,52.28
249628,841920,16842,1,1.91
414653,538283,54009,1,13.96
305463,538283,50568,1,8.73
503805,538283,98047,5,20.9
757362,538283,91222,3,47.22
18534,538283,78864,3,496.74
619206,130138,28132,5,48.0
837836,130138,81552,1,2.92
274693,130138,13893,1,10.1
78441,130138,12020,4,124.24
644320,130138,85724,5,38.25
922893,130138,45871,4,48.68
47359,76509,91222,4,62.96
230607,76509,74528,5,674.1
615426,723730,77976,5,148.25
958183,723730,8565,4,54.0
640094,723730,74528,4,539.28
414958,723730,13362,5,196.4
388784,723730,87521,3,469.14
155233,723730,447,3,108.54
778218,599354,64132,3,576.21
56595,469948,77976,5,148.25
138628,469948,10539,4,30.08
280600,469948,60016,3,27.96
628162,469948,28453,2,4.12
145809,469948,64132,5,960.35
215228,469948,447,1,36.18
634443,469948,31960,3,39.21
697340,469948,90475,3,27.9
390695,469948,28135,5,577.85
406546,469948,1330,1,5.2
229589,688647,21487,1,14.77
285790,688647,50568,1,8.73
449470,688647,60016,1,9.32
334836,207995,94098,1,5.91
535503,207995,37702,1,3.76
157763,207995,20181,1,21.93
393012,207995,4245,1,14.27
924915,207995,37702,3,11.28
448347,207995,20181,1,21.93
994747,207995,29611,3,1201.41
122819,207995,37702,3,11.28
495963,207995,94885,1,16.14
286469,207995,64132,2,384.14
661278,585883,29611,1,400.47
923425,585883,60016,1,9.32
769432,934297,16842,4,7.64
250935,934297,89443,1,17.53
592498,934297,8565,3,40.5
3832,934297,31960,4,52.28
438676,934297,94885,3,48.42
223906,934297,96317,4,49.12
964214,708117,85663,1,8.37
113537,708117,8565,3,40.5
909978,708117,87521,4,625.52
558465,708117,565,2,2122.54
123847,277652,16842,5,9.55
749157,277652,81308,3,90.72
1418,277652,13362,2,78.56
240663,277652,85663,4,33.48
365809,277652,64132,3,576.21
403855,552179,27096,3,48.87
822206,552179,64132,2,384.14
952019,552179,60016,2,18.64
235491,552179,81308,5,151.2
35260,552179,27096,4,65.16
978098,552179,16395,3,43.59
252260,552179,20181,4,87.72
691303,552179,21487,5,73.85
224092,338021,85724,2,15.3
697034,338021,74528,5,674.1
861669,338021,31960,2,26.14
573769,338021,68100,5,261.85
476963,338021,43313,4,87.84
312225,338021,10539,2,15.04
53814,338021,89443,2,35.06
570405,338021,43313,3,65.88
383189,338021,21487,4,59.08
202149,992557,94098,2,11.82
103275,992557,81552,2,5.84
54062,709412,85663,2,16.74
957019,709412,27096,2,32.58
160505,709412,85724,5,38.25
654779,709412,29611,3,1201.41
346272,709412,29611,1,400.47
130108,709412,91222,4,62.96
137204,709412,81308,2,60.48
493826,709412,13362,4,157.12
10342,873258,28135,4,462.28
425813,192281,98047,5,20.9
291568,615359,85724,4,30.6
750422,615359,85724,1,7.65
827626,615359,29611,2,800.94
291188,615359,85724,3,22.95
928867,615359,77976,3,88.95
935021,791033,94098,3,17.73
552495,791033,60016,4,37.28
598978,791033,78864,1,165.58
11610,791033,89443,3,52.59
805617,791033,45871,5,60.85
179034,791033,62414,1,42.31
577594,513919,21487,2,29.54
804578,513919,94098,4,23.64
476766,598078,90475,3,27.9
706338,875151,54009,4,55.84
7050,687069,28453,5,10.3
577714,687069,64132,2,384.14
244309,687069,85724,1,7.65
405260,687069,48410,5,14.65
768684,687069,62414,5,211.55
106375,687069,89443,4,70.12
236605,687069,13893,4,40.4
388992,687069,50568,4,34.92
297349,687069,8565,4,54.0
472040,428957,85663,1,8.37
13727,428957,21487,5,73.85
773038,428957,74528,3,404.46
271329,428957,81552,2,5.84
560248,428957,87521,2,312.76
37074,428957,67419,1,2.13
345639,428957,4245,5,71.35
333460,428957,77976,4,118.6
454328,362324,28453,2,4.12
211073,362324,54009,3,41.88
733739,362324,48410,5,14.65
48960,362324,12020,3,93.18
132440,362324,68100,1,52.37
511337,362324,87327,2,334.48
576998,680013,70707,2,20.8
266609,680013,89443,1,17.53
716736,680013,4245,2,28.54
581043,680013,9617,1,18.43
205475,697122,1330,4,20.8
243889,697122,96317,5,61.4
77964,697122,31960,3,39.21
928048,697122,1330,3,15.6
509288,697122,13893,5,50.5
996310,276523,13893,5,50.5
567773,276523,67419,2,4.26
165760,276523,22702,4,36.12
940749,128746,16842,3,5.73
466317,128746,48410,1,2.93
494962,128746,10743,4,67.68
577434,128746,54009,2,27.92
170921,128746,74528,3,404.46
879470,128746,565,4,4245.08
318691,128746,16842,1,1.91
356356,128746,67419,5,10.65
882049,128746,98047,5,20.9
28547,30657,87521,5,781.9
329752,30657,87327,4,668.96
639662,30657,98047,3,12.54
369763,30657,28135,4,462.28
763297,30657,45871,2,24.34
796063,30657,1330,5,26.0
394003,30657,85663,2,16.74
951327,30657,68100,3,157.11
38915,30657,45871,5,60.85
356829,30657,50568,1,8.73
586534,628662,62414,3,126.93
587121,628662,78864,5,827.9
415618,628662,85724,3,22.95
504774,628662,37702,3,11.28
147983,628662,85663,1,8.37
193427,628662,48410,3,8.79
808881,628662,94885,5,80.7
218357,628662,54009,4,55.84
610869,628662,78864,3,496.74
801898,797140,87327,3,501.72
51280,797140,91222,5,78.7
571964,797140,67419,1,2.13
429483,797140,8565,4,54.0
20935,797140,98047,3,12.54
812108,797140,67419,3,6.39
546516,350311,74528,1,134.82
747505,912882,87521,2,312.76
839177,912882,91222,3,47.22
433032,912882,74528,3,404.46
651945,912882,94098,2,11.82
823198,912882,8565,5,67.5
632320,538870,98047,3,12.54
179265,538870,447,2,72.36
173726,538870,94098,2,11.82
789259,538870,8565,2,27.0
446848,538870,87327,5,836.2
947444,538870,22702,3,27.09
412022,538870,8565,3,40.5
96878,584560,98047,1,4.18
593162,584560,85724,5,38.25
288105,584560,565,3,3183.81
109775,584560,9617,5,92.15
616675,584560,85663,3,25.11
838362,584560,85663,5,41.85
571056,584560,85724,5,38.25
962181,584560,85724,3,22.95
888044,584560,70707,1,10.4
555721,163197,74528,3,404.46
874665,163197,4245,2,28.54
85069,163197,89443,2,35.06
537340,163197,20181,1,21.93
169045,163197,45871,4,48.68
125405,163197,21487,1,14.77
95449,163197,50568,4,34.92
782949,163197,10539,5,37.6
914352,163197,81308,3,90.72
720377,388657,28453,4,8.24
74597,388657,4245,5,71.35
395157,388657,54009,2,27.92
978957,388657,447,3,108.54
52708,388657,4245,5,71.35
998832,388657,28132,2,19.2
12722,808509,29611,3,1201.41
787198,808509,16395,2,29.06
211591,808509,22702,5,45.15
696662,808509,13893,3,30.3
150831,808509,13362,3,117.84
607354,808509,16842,3,5.73
679223,214763,37702,1,3.76
498377,214763,37702,3,11.28
157024,214763,16842,4,7.64
897308,214763,10743,3,50.76
403993,214763,565,3,3183.81
285608,793996,62414,5,211.55
222845,793996,90475,1,9.3
56577,793996,43313,2,43.92
583171,793996,89443,5,87.65
72060,793996,70707,3,31.2
1982,793996,81308,2,60.48
612507,793996,1330,5,26.0
288051,585601,87521,3,469.14
84768,585601,13362,2,78.56
80125,304482,81308,1,30.24
680574,304482,27096,5,81.45
504870,304482,68100,4,209.48
354133,304482,27096,1,16.29
289176,304482,28135,4,462.28
84003,304482,27096,2,32.58
161107,304482,85724,5,38.25
268417,304482,54009,4,55.84
31181,49587,81552,5,14.6
761208,49587,16842,4,7.64
488166,398740,94885,2,32.28
469744,398740,9617,1,18.43
142913,398740,8565,3,40.5
265222,132769,10539,3,22.56
379950,132769,16842,2,3.82
140508,132769,13362,5,196.4
229707,132769,87521,4,625.52
771508,132769,85724,2,15.3
49047,132769,565,3,3183.81
434356,132769,77976,4,118.6
770160,132769,28135,4,462.28
247167,132769,12020,4,124.24
936869,771016,96317,4,49.12
193619,771016,68100,3,157.11
527456,771016,90475,2,18.6
836607,771016,10539,3,22.56
161840,771016,62414,2,84.62
12597,771016,31960,3,39.21
934959,771016,78864,4,662.32
588487,442458,70707,2,20.8
268399,442458,10539,2,15.04
493640,442458,87327,5,836.2
356951,442458,31960,3,39.21
473772,442458,64132,1,192.07
231174,442458,91222,4,62.96
722566,442458,50568,5,43.65
903920,340128,87521,3,469.14
4587,340128,31960,3,39.21
622177,340128,68100,5,261.85
365380,340128,9617,5,92.15
378059,340128,22702,4,36.12
811546,340128,85724,2,15.3
133130,96737,85724,4,30.6
645376,96737,54009,3,41.88
525463,96737,27096,2,32.58
14151,96737,98047,3,12.54
332061,96737,70707,2,20.8
971118,96737,447,5,180.9
452847,96737,1330,2,10.4
812992,96737,28132,5,48.0
466424,664460,91222,5,78.7
875854,664460,13893,1,10.1
88819,664460,565,1,1061.27
795837,664460,94885,3,48.42
893737,664460,45871,1,12.17
729218,664460,87521,1,156.38
440405,664460,45871,2,24.34
567986,664460,50568,3,26.19
838258,664460,94098,3,17.73
612740,664460,74528,4,539.28
637425,343372,48410,1,2.93
328193,343372,12020,3,93.18
962060,343372,28132,1,9.6
18626,343372,16395,3,43.59
352594,343372,85663,2,16.74
585552,343372,565,3,3183.81
34306,343372,43313,2,43.92
544394,343372,37702,5,18.8
565552,343372,85724,4,30.6
260466,827366,9617,5,92.15
167991,827366,48410,3,8.79
515659,827366,90475,4,37.2
494572,827366,28135,1,115.57
924856,827366,45871,3,36.51
293723,827366,64132,5,960.35
386047,827366,9617,4,73.72
770765,827366,54009,1,13.96
640226,827366,16395,3,43.59
165641,827366,13362,4,157.12
136129,262771,10539,3,22.56
185098,262771,4245,1,14.27
316665,262771,21487,2,29.54
392601,262771,85724,2,15.3
664705,262771,48410,3,8.79
224003,262771,31960,3,39.21
1180,262771,29611,5,2002.35
725578,262771,74528,3,404.46
135161,115730,37702,1,3.76
70882,115730,94885,2,32.28
104946,115730,22702,3,27.09
70255,259154,22702,2,18.06
398864,259154,98047,4,16.72
19040,259154,8565,3,40.5
642939,259154,10539,4,30.08
519491,259154,28132,4,38.4
194127,259154,565,1,1061.27
749096,259154,68100,1,52.37
896597,259154,81308,1,30.24
578143,259154,10743,1,16.92
422821,809830,87521,1,156.38
710360,809830,70707,4,41.6
541000,809830,77976,3,88.95
617485,809830,89443,2,35.06
274337,809830,28453,3,6.18
310000,809830,28132,2,19.2
560432,564193,43313,2,43.92
359350,564193,94098,1,5.91
49285,564193,85663,5,41.85
994694,564193,13362,2,78.56
840177,564193,90475,5,46.5
676241,490845,565,4,4245.08
254461,490845,68100,1,52.37
975203,490845,13893,1,10.1
326565,490845,8565,4,54.0
666357,490845,43313,5,109.8
704771,490845,68100,3,157.11
90280,426421,70707,5,52.0
209340,426421,9617,3,55.29
671566,426421,87521,1,156.38
733379,426421,9617,4,73.72
848892,426421,16842,3,5.73
838956,196347,60016,1,9.32
956942,196347,8565,1,13.5
90712,196347,21487,5,73.85
240109,196347,85663,3,25.11
374962,196347,29611,2,800.94
807832,196347,28135,5,577.85
850069,196347,85724,4,30.6
605944,196347,77976,2,59.3
660854,482411,10743,5,84.6
777490,482411,89443,3,52.59
49850,797708,67419,2,4.26
761386,797708,78864,2,331.16
614792,797708,85724,2,15.3
670295,797708,96317,3,36.84
169788,797708,87521,5,781.9
84558,797708,90475,1,9.3
32113,797708,77976,1,29.65
273051,797708,37702,2,7.52
65298,797708,28135,2,231.14
371455,756718,62414,3,126.93
927230,756718,45871,3,36.51
224515,756718,28135,2,231.14
19474,756718,31960,3,39.21
100420,756718,22702,4,36.12
963454,446033,37702,1,3.76
813407,446033,12020,3,93.18
735761,446033,50568,3,26.19
597766,446033,67419,2,4.26
400020,446033,21487,5,73.85
594162,446033,16842,4,7.64
689594,244985,50568,5,43.65
655830,244985,85663,3,25.11
552255,244985,94098,2,11.82
414558,244985,31960,3,39.21
626320,244985,29611,2,800.94
734265,244985,94098,3,17.73
732865,69188,13362,4,157.12
686902,69188,98047,3,12.54
166397,69188,60016,3,27.96
224296,69188,91222,4,62.96
876694,69188,9617,4,73.72
197205,69188,62414,4,169.24
624751,69188,87521,4,625.52
586888,69188,13362,2,78.56
232090,69188,565,2,2122.54
833867,675785,70707,2,20.8
94885,675785,4245,4,57.08
280701,675785,28132,2,19.2
706087,675785,77976,2,59.3
903212,675785,43313,2,43.92
904010,675785,96317,1,12.28
851256,675785,98047,3,12.54
811873,675785,31960,3,39.21
644909,966193,96317,2,24.56
7135,966193,447,3,108.54
288474,966193,70707,5,52.0
303817,966193,28132,5,48.0
173753,966193,16395,3,43.59
261300,966193,37702,2,7.52
913612,966193,10743,2,33.84
885582,966193,81552,5,14.6
422167,966193,20181,2,43.86
503191,966193,60016,1,9.32
390992,448916,48410,4,11.72
791427,571713,13362,3,117.84
667801,571713,68100,5,261.85
809338,571713,10743,2,33.84
995973,571713,9617,3,55.29
132847,389297,85663,3,25.11
988359,389297,447,1,36.18
451513,389297,94098,1,5.91
893442,389297,70707,5,52.0
476847,389297,12020,2,62.12
971684,389297,29611,1,400.47
649409,389297,87327,4,668.96
940586,389297,67419,1,2.13
200926,389297,29611,5,2002.35
190056,762706,50568,4,34.92
533417,404000,28453,5,10.3
487338,404000,565,2,2122.54
52347,266404,50568,4,34.92
562347,266404,85724,5,38.25
773294,266404,43313,5,109.8
154361,266404,21487,4,59.08
447296,266404,28135,3,346.71
93004,266404,50568,2,17.46
5751,266404,45871,4,48.68
88988,266404,70707,5,52.0
125298,266404,13893,5,50.5
42708,780904,78864,2,331.16
949651,780904,45871,4,48.68
466738,780904,91222,2,31.48
712337,780904,90475,3,27.9
146892,780904,50568,4,34.92
770384,891424,29611,3,1201.41
46751,891424,68100,1,52.37
853781,891424,9617,3,55.29
216831,891424,16395,5,72.65
65657,891424,9617,2,36.86
81026,891424,4245,3,42.81
487797,891424,4245,5,71.35
441334,891424,37702,1,3.76
380663,665938,28135,3,346.71
79080,665938,22702,5,45.15
367991,665938,90475,4,37.2
537627,665938,60016,3,27.96
376,665938,22702,3,27.09
829967,665938,62414,1,42.31
731745,665938,28132,3,28.8
168101,665938,10539,4,30.08
233105,253028,85663,4,33.48
294345,253028,20181,3,65.79
692352,253028,29611,5,2002.35
674518,253028,87327,5,836.2
323853,339012,13362,5,196.4
73585,339012,70707,3,31.2
749093,339012,20181,4,87.72
292492,339012,31960,2,26.14
370693,339012,94098,2,11.82
254392,339012,60016,5,46.6
475677,339012,21487,5,73.85
24150,339012,54009,3,41.88
63556,339012,28132,5,48.0
866466,339012,89443,4,70.12
6022,255000,10539,5,37.6
767309,255000,16842,3,5.73
679848,255000,12020,1,31.06
32241,255000,64132,3,576.21
825529,255000,78864,5,827.9
393466,255000,31960,3,39.21
291712,128474,28132,4,38.4
364857,128474,28453,3,6.18
365137,128474,78864,5,827.9
788053,128474,87327,3,501.72
260407,128474,10539,4,30.08
25813,128474,4245,2,28.54
722485,128474,78864,4,662.32
799372,128474,31960,5,65.35
265025,128474,10539,5,37.6
348359,128474,81552,5,14.6
329206,275833,62414,3,126.93
972891,275833,74528,1,134.82
709128,683212,74528,1,134.82
51754,683212,9617,3,55.29
176505,683212,81308,3,90.72
299880,683212,77976,4,118.6
10885,683212,20181,5,109.65
766476,683212,10743,5,84.6
337314,683212,447,2,72.36
886400,84271,45871,1,12.17
375831,84271,64132,2,384.14
583993,84271,13362,5,196.4
328556,84271,89443,3,52.59
529432,84271,447,2,72.36
52807,292801,12020,2,62.12
12753,292801,10743,2,33.84
853205,292801,9617,1,18.43
165923,292801,10539,1,7.52
745326,292801,91222,1,15.74
873493,292801,91222,5,78.7
103311,292801,27096,4,65.16
350634,292801,13362,3,117.84
180729,292801,87521,3,469.14
374097,292801,13362,5,196.4
942243,858861,31960,1,13.07
76384,858861,87327,5,836.2
713611,858861,447,3,108.54
607446,858861,85663,3,25.11
569848,858861,9617,2,36.86
760362,858861,45871,3,36.51
519734,858861,10743,1,16.92
107401,858861,20181,3,65.79
818762,858861,13362,4,157.12
908462,858861,77976,4,118.6
679235,842834,81552,1,2.92
546998,842834,29611,1,400.47
698937,842834,31960,5,65.35
917387,842834,1330,3,15.6
308821,842834,81552,2,5.84
875580,842834,48410,3,8.79
944968,40760,96317,2,24.56
453718,40760,87327,5,836.2
952372,40760,21487,1,14.77
159791,40760,8565,3,40.5
572358,40760,31960,3,39.21
983292,40760,12020,1,31.06
861927,40760,90475,5,46.5
719101,3007,22702,5,45.15
236690,3007,62414,3,126.93
314780,3007,91222,5,78.7
991389,3007,87327,5,836.2
615918,3007,13893,1,10.1
243141,849807,10539,3,22.56
412465,395659,96317,2,24.56
539034,395659,50568,3,26.19
601041,395659,1330,5,26.0
877681,395659,565,4,4245.08
730343,395659,28132,2,19.2
386825,395659,67419,5,10.65
218242,878976,8565,1,13.5
584414,877309,60016,2,18.64
821627,877309,64132,1,192.07
506367,877309,48410,5,14.65
143166,877309,1330,2,10.4
648842,877309,21487,5,73.85
462950,877309,13362,4,157.12
594022,636338,447,5,180.9
555661,636338,96317,3,36.84
322980,636338,28453,2,4.12
951489,636338,43313,5,109.8
700073,636338,50568,3,26.19
172457,77958,447,2,72.36
331545,77958,27096,5,81.45
10362,625304,98047,4,16.72
453972,625304,16842,3,5.73
534796,625304,54009,3,41.88
771285,625304,447,1,36.18
123613,625304,45871,5,60.85
281474,625304,29611,4,1601.88
533733,13487,48410,1,2.93
356517,13487,70707,4,41.6
253100,13487,22702,2,18.06
918694,13487,29611,1,400.47
798992,603351,94098,4,23.64
321585,603351,68100,2,104.74
845700,603351,22702,2,18.06
27583,603351,62414,2,84.62
839055,603351,67419,3,6.39
199218,603351,21487,2,29.54
262198,931020,37702,3,11.28
145865,381206,62414,5,211.55
817606,381206,45871,2,24.34
614447,381206,4245,4,57.08
867835,381206,91222,4,62.96
566297,447222,91222,2,31.48
154872,447222,89443,3,52.59
857994,447222,91222,3,47.22
346145,447222,16395,1,14.53
362701,447222,8565,3,40.5
684069,447222,37702,4,15.04
181062,556256,45871,2,24.34
922387,931865,22702,5,45.15
50287,931865,447,3,108.54
1281,931865,94885,2,32.28
815638,381856,16842,4,7.64
115151,381856,10743,2,33.84
363139,381856,81552,5,14.6
14655,381856,565,2,2122.54
696167,381856,4245,1,14.27
327140,381856,98047,5,20.9
797243,381856,9617,1,18.43
961744,853470,81308,1,30.24
116112,853470,28135,1,115.57
348141,979086,1330,3,15.6
804250,689310,70707,4,41.6
810194,689310,45871,4,48.68
179,689310,12020,4,124.24
344691,689310,12020,2,62.12
94467,689310,1330,1,5.2
959750,689310,64132,5,960.35
153274,625634,81552,3,8.76
676848,625634,13362,4,157.12
619824,625634,29611,3,1201.41
181670,625634,67419,1,2.13
726605,625634,12020,4,124.24
11704,625634,20181,5,109.65
706610,625634,94885,5,80.7
708955,625634,43313,4,87.84
385146,625634,9617,2,36.86
707119,625634,565,5,5306.35
99595,923584,67419,2,4.26
798026,923584,54009,4,55.84
294573,923584,447,2,72.36
256596,923584,90475,5,46.5
695600,923584,29611,4,1601.88
121147,828669,67419,4,8.52
764867,828669,4245,2,28.54
245173,828669,29611,3,1201.41
689862,828669,13893,1,10.1
643124,828669,565,4,4245.08
221490,828669,74528,3,404.46
664607,828669,98047,2,8.36
268226,828669,78864,4,662.32
358998,828669,10539,5,37.6
973409,93909,13362,2,78.56
84059,93909,28132,5,48.0
682391,93909,447,4,144.72
774676,93909,85724,4,30.6
915572,93909,85663,1,8.37
325590,579694,22702,4,36.12
227961,721753,31960,4,52.28
693707,728220,13893,1,10.1
285474,482161,28132,1,9.6
127427,482161,12020,2,62.12
795245,482161,64132,3,576.21
957054,482161,29611,4,1601.88
134741,482161,28453,3,6.18
935609,482161,16395,4,58.12
913073,482161,90475,3,27.9
125762,482161,64132,1,192.07
664001,968503,81308,3,90.72
550290,968503,8565,4,54.0
959690,968503,37702,5,18.8
426780,956564,565,2,2122.54
58583,956564,16395,5,72.65
590931,956564,87327,3,501.72
818980,956564,29611,2,800.94
924316,964368,81552,3,8.76
450662,964368,28132,5,48.0
193449,964368,37702,5,18.8
450497,964368,64132,2,384.14
159513,964368,43313,5,109.8
254841,964368,87327,4,668.96
251143,964368,22702,3,27.09
514027,964368,60016,5,46.6
792742,964368,89443,5,87.65
936659,964368,16395,4,58.12
229515,410016,94885,5,80.7
405513,410016,70707,3,31.2
894037,410016,60016,3,27.96
434981,410016,27096,5,81.45
850165,410016,77976,2,59.3
553393,410016,77976,5,148.25
280092,410016,28453,1,2.06
705976,410016,565,4,4245.08
673811,932394,50568,5,43.65
667611,932394,28135,4,462.28
50478,932394,81308,5,151.2
272718,932394,37702,1,3.76
231299,932394,28135,4,462.28
432099,932394,54009,2,27.92
317502,932394,45871,2,24.34
93304,932394,27096,2,32.58
686571,932394,85663,2,16.74
635238,932394,22702,4,36.12
965851,535512,78864,3,496.74
143746,535512,85663,1,8.37
419351,535512,96317,5,61.4
434475,535512,64132,4,768.28
485474,535512,27096,3,48.87
429085,535512,22702,4,36.12
687030,535512,13362,3,117.84
255222,535512,21487,4,59.08
437009,285221,4245,3,42.81
478099,285221,78864,1,165.58
153215,285221,62414,4,169.24
183496,285221,16842,4,7.64
305644,285221,91222,1,15.74
571175,385953,8565,5,67.5
606359,385953,48410,1,2.93
781884,385953,20181,5,109.65
836787,385953,87521,3,469.14
886785,385953,74528,4,539.28
173161,385953,10539,1,7.52
710261,385953,16842,3,5.73
991625,385953,8565,1,13.5
983304,624098,12020,1,31.06
609548,624098,60016,5,46.6
575397,950707,85663,5,41.85
999293,950707,68100,3,157.11
865143,950707,10743,1,16.92
24013,842311,89443,3,52.59
495921,842311,68100,5,261.85
996131,842311,43313,3,65.88
195850,842311,12020,5,155.3
650432,842311,60016,2,18.64
341243,842311,28453,5,10.3
856749,842311,81552,1,2.92
542691,842311,74528,2,269.64
639082,736830,22702,4,36.12
646548,736830,10539,4,30.08
332002,736830,16842,4,7.64
747075,736830,91222,3,47.22
792732,736830,54009,5,69.8
352887,736830,85724,1,7.65
344843,736830,4245,2,28.54
794651,399895,60016,3,27.96
690705,399895,96317,5,61.4
242162,399895,16842,1,1.91
939040,399895,48410,4,11.72
279929,399895,22702,3,27.09
99100,399895,27096,4,65.16
177355,399895,16395,3,43.59
306523,399895,48410,2,5.86
714432,956463,31960,4,52.28
130654,956463,78864,5,827.9
170574,956463,28135,2,231.14
