transaction_id,customer_id,product,category,price,discount,total_price,payment_method,transaction_date
be6f1853-e5f6-417e-a7b3-d32b6d10aeea,355,Product_176,Fashion,245.12,47.06,198.06,Debit Card,2024-03-03
212708d4-f75b-4759-97e4-5bcda3332e7a,2443,Product_140,Electronics,138.75,2.45,136.3,Debit Card,2024-10-06
32b526ec-d30b-4f9d-97a8-e54b32741ea7,3281,Product_16,Fashion,497.52,46.55,450.96999999999997,Debit Card,2025-02-05
c2cdb22c-31d6-48f6-a9c7-a897d12fcb5b,4504,Product_158,Sports,195.49,43.63,151.86,PayPal,2024-12-10
38a0d589-85ea-4d03-a1be-b11092600e04,4726,Product_61,Sports,44.13,10.24,33.89,Bank Transfer,2025-02-03
5e96d105-dc15-4304-8569-3504fffaf284,2656,Product_80,Sports,79.58,0.1,79.48,Credit Card,2024-06-11
38ebccb5-434c-48d4-b88e-f1dca2eeab6b,3416,Product_20,Books,495.25,28.8,466.45,Debit Card,2024-09-24
4dbd0d45-6a4a-460c-83f2-39c4dea5b9bc,1550,Product_176,Fashion,155.52,11.05,144.47,Bank Transfer,2025-02-02
947a9c66-f3e8-4541-9cdd-38affa6ffaf0,1956,Product_178,Books,228.38,54.48,173.9,PayPal,2024-07-23
bf031af0-85a7-4ff3-90e0-dafca554a4d0,1427,Product_170,Home & Kitchen,393.93,80.51,313.42,Credit Card,2024-07-28
290b8e9b-7563-4f25-8312-fd2a2cbb0517,3910,Product_157,Home & Kitchen,216.13,58.09,158.04,Credit Card,2024-11-30
afcffb42-c7be-418b-a64c-f6535fb5a8d7,4847,Product_168,Home & Kitchen,84.01,21.56,62.45,Credit Card,2024-03-30
0d163e46-2a7f-442e-95df-07948a4cec6a,3610,Product_79,Toys,41.21,0.52,40.69,Credit Card,2024-09-26
c2b42eff-61e4-47a5-8dad-e92f0f1c5e95,1309,Product_85,Beauty,174.07,40.24,133.82999999999998,Bank Transfer,2024-09-30
cd27322b-b445-4c57-95b4-b9f9586e3559,4906,Product_75,Home & Kitchen,79.19,6.57,72.62,PayPal,2024-07-24
4c7e598f-0bc7-4cef-acfe-e64a93ec65ac,4426,Product_154,Fashion,91.27,19.04,72.22999999999999,PayPal,2024-05-17
ca976b7e-81b8-49ee-a5cb-4633f19042e1,23,Product_23,Beauty,303.11,70.35,232.76000000000002,Credit Card,2024-06-27
3bfbeb3a-a972-4a7b-bf06-ed1c361b9428,218,Product_55,Books,305.52,41.21,264.31,Credit Card,2024-12-04
7bf4e3e9-8d8c-4d75-9d4d-5f1b4df3c2aa,1791,Product_172,Sports,72.23,15.55,56.68000000000001,PayPal,2025-02-01
39a33c46-689e-42d1-b1f0-c823c88e6b02,1843,Product_156,Beauty,322.28,81.11,241.16999999999996,Credit Card,2024-09-11
a74b63fb-35d4-4923-b352-63aab81c7f68,1158,Product_114,Electronics,462.3,65.62,396.68,Credit Card,2025-01-05
6fd9bff9-2ba0-4173-a8ff-dac5057df3b9,4902,Product_3,Sports,319.8,40.53,279.27,PayPal,2024-11-19
22560ea5-7742-41fc-b6af-6d526f09f501,1722,Product_92,Books,464.4,20.84,443.56,Bank Transfer,2024-06-09
0cf03c46-c746-4b0a-a385-684e3eda5213,259,Product_52,Fashion,149.03,1.03,148.0,Debit Card,2024-12-24
4a7d3abf-c3af-4d10-9574-86945402875f,3850,Product_35,Home & Kitchen,205.42,31.62,173.79999999999998,Debit Card,2024-12-26
72b2abd3-f854-4cf4-bcab-a088f79b302d,4748,Product_173,Fashion,254.39,0.34,254.04999999999998,Credit Card,2024-03-02
fbe39b09-9327-44f6-aff0-7ade96b8d2f7,2377,Product_68,Electronics,167.82,4.69,163.13,Credit Card,2024-12-10
d161de6d-2f2b-466e-892a-45c8a21cc54b,2032,Product_79,Toys,427.26,49.92,377.34,Bank Transfer,2024-06-10
d925e53c-c71a-4a57-9f65-98703b156d82,1874,Product_185,Electronics,293.93,41.96,251.97,Credit Card,2025-01-23
223c448e-628f-409e-8efa-53d6e48dfe65,2261,Product_147,Toys,488.36,52.89,435.47,Debit Card,2025-01-30
f393edfc-cfee-4ae8-995d-01a6dc23a11b,3059,Product_102,Beauty,373.07,92.16,280.90999999999997,Credit Card,2024-10-31
6932ee45-3f2a-4172-b3b9-2a25da16a07c,1109,Product_108,Home & Kitchen,105.45,0.26,105.19,PayPal,2024-10-23
0daa717c-f70d-4b1a-bcc3-a161a64e4008,1801,Product_86,Fashion,146.96,13.72,133.24,Debit Card,2024-03-07
fdfcab37-c9e5-4120-827b-09c2cf5b5a0a,2305,Product_53,Electronics,208.09,1.26,206.83,Credit Card,2025-02-04
a6e1c267-59b9-4b4e-8c35-e1ffac478a47,3141,Product_138,Fashion,380.98,38.38,342.6,PayPal,2024-04-17
d7619b5e-e7d8-45d4-a965-0f3e40c7582d,562,Product_126,Electronics,306.79,26.58,280.21000000000004,Debit Card,2024-05-18
5636e7ec-02c6-4d87-83cf-a7a70cb65498,2267,Product_122,Home & Kitchen,357.28,80.32,276.96,PayPal,2024-09-21
c3c79541-f80f-46ec-a566-b003dfad9e12,4558,Product_176,Fashion,301.6,45.57,256.03000000000003,Bank Transfer,2024-11-24
17838f59-f249-4d28-9fca-d6ed8bd95861,1175,Product_158,Sports,38.11,6.46,31.65,PayPal,2025-01-21
e63530c0-c4ef-45c6-85ce-cb5076d910b6,1151,Product_29,Electronics,453.86,62.07,391.79,Debit Card,2024-05-05
a437708a-8036-4498-9b3a-f28be3eb71c8,3768,Product_42,Books,486.46,137.99,348.46999999999997,Debit Card,2025-01-24
68acc02c-1c11-4930-9dfb-d6ba3906651d,489,Product_96,Fashion,420.23,119.93,300.3,Bank Transfer,2024-06-24
7178510f-4977-408f-b222-75cf130f8ca2,1525,Product_18,Electronics,474.87,71.7,403.17,PayPal,2024-07-11
86a35d37-9539-4c15-bf3d-97b9fcef65a0,3740,Product_11,Beauty,251.39,57.19,194.2,PayPal,2024-05-01
07da69db-3555-44a3-9468-65fc2f11199d,4982,Product_129,Home & Kitchen,313.12,56.51,256.61,Bank Transfer,2024-11-06
9e636acc-1fd6-4190-9f43-0c3f768b49fc,3987,Product_98,Sports,416.24,55.2,361.04,Debit Card,2024-03-06
aa374cda-6b6c-4e61-81bb-c9bd11d9237d,66,Product_150,Sports,212.64,61.66,150.98,Bank Transfer,2024-10-25
0c5fbcc5-6d84-4aba-9f4a-1c4e8e26ed26,715,Product_72,Toys,263.84,59.63,204.20999999999998,Debit Card,2024-08-02
677aa4c2-39f8-4c9e-b84c-e16d271ab1ba,395,Product_141,Beauty,206.52,58.07,148.45000000000002,Debit Card,2024-07-21
5f5175fc-7b8a-4fb6-b689-797fd8b4f555,2682,Product_129,Home & Kitchen,479.38,121.06,358.32,PayPal,2024-11-05
2ecb6278-5c4d-4239-a2e7-a5d370526112,4937,Product_103,Fashion,445.61,119.04,326.57,Credit Card,2024-08-27
6a7075ab-9f3c-4be8-88e5-0691a5fdfba1,3403,Product_133,Beauty,142.09,33.94,108.15,Debit Card,2024-05-20
9e7a41ea-26be-4f1f-b3c1-d99bd4d693ab,1601,Product_150,Sports,261.59,54.65,206.93999999999997,Bank Transfer,2024-12-08
2b5cecac-d3e5-4432-849d-45d7873f3913,1660,Product_182,Beauty,319.47,0.0,319.47,Credit Card,2025-02-11
46168746-43f4-46fe-b5df-399b4c5eb84d,2464,Product_170,Home & Kitchen,27.95,0.76,27.189999999999998,PayPal,2024-09-08
e5d430ff-ecb3-4618-863f-e48542ac09c5,4897,Product_165,Sports,170.84,22.61,148.23000000000002,Debit Card,2024-05-09
0ae8ba9e-d582-4bd9-ba5b-6590b394fff3,455,Product_50,Books,491.34,109.58,381.76,Bank Transfer,2024-11-26
287940c5-e86e-4353-9dda-0a1727781d0c,1140,Product_200,Electronics,77.95,19.17,58.78,Bank Transfer,2024-06-09
777c5ce5-280f-4b0a-83a4-165560c0f820,165,Product_71,Beauty,45.89,2.61,43.28,Bank Transfer,2024-12-29
53bd3ea8-a3e9-4a07-893e-14e22f985d85,1077,Product_193,Electronics,289.09,51.56,237.52999999999997,PayPal,2025-02-03
ceb70cda-50a9-4e03-824f-fdabc680d126,689,Product_126,Electronics,206.87,42.63,164.24,PayPal,2024-05-27
a3d3e9bd-fd5a-478d-9d94-9943712cfced,3706,Product_11,Beauty,135.51,20.11,115.39999999999999,Credit Card,2024-06-21
e8505337-6d03-4fb2-8aed-fd2e1d31ef9f,1097,Product_109,Books,372.39,53.89,318.5,PayPal,2024-09-02
7cd61631-7892-468c-94cf-656cc3f35745,571,Product_152,Beauty,135.94,29.28,106.66,Debit Card,2024-07-23
f21ce623-d0ad-4ac6-a1db-248fecd43438,3217,Product_137,Electronics,164.75,14.08,150.67,Debit Card,2024-05-06
49bf8686-4d6c-4f03-8f5f-f1f85ae990be,3846,Product_95,Sports,29.67,0.38,29.290000000000003,Bank Transfer,2024-05-02
57cedfdb-9cac-4ff6-9fcb-5829f0bd0cb6,4731,Product_178,Books,114.83,15.5,99.33,Bank Transfer,2024-09-04
407cb7a8-f360-4e39-a752-eff67698aad4,283,Product_123,Books,214.6,2.09,212.51,Debit Card,2024-08-03
8c926c38-c94f-40e2-a818-61e5ca9166bc,2428,Product_101,Books,149.37,41.54,107.83000000000001,Bank Transfer,2024-08-27
05208619-7211-4d05-ab8c-261f6f3e29aa,4781,Product_178,Books,217.85,31.05,186.79999999999998,PayPal,2024-06-08
5214daba-f107-430b-9c66-9d5b29989969,2732,Product_28,Electronics,97.7,10.76,86.94,PayPal,2025-02-19
8c210487-0963-48c5-a8bb-0795fad915f8,284,Product_132,Electronics,347.88,4.96,342.92,PayPal,2024-04-11
38ef8bb5-3ee0-46a6-87ad-e6c34118d29e,3665,Product_63,Beauty,211.18,32.71,178.47,Credit Card,2024-03-02
72db20d7-f676-4bd5-92ec-5490d312deb4,2323,Product_163,Toys,216.26,1.55,214.70999999999998,PayPal,2024-04-18
d6a8a9c1-1bb4-421a-a770-cf5580779981,1002,Product_68,Electronics,56.71,6.05,50.660000000000004,PayPal,2024-04-27
0b014f6b-c332-4755-b917-03f4ef073bf3,1258,Product_198,Sports,131.49,31.64,99.85000000000001,Bank Transfer,2024-07-24
84698370-e14a-4df9-879b-00ffbb39f1a9,4650,Product_55,Books,200.29,2.8,197.48999999999998,PayPal,2024-08-24
93819def-3f04-47b6-8d2b-ecba9556b913,3626,Product_129,Home & Kitchen,437.63,62.11,375.52,PayPal,2025-01-19
2fc9aa49-03c0-4228-a653-3c81ef049141,3636,Product_118,Beauty,498.24,127.38,370.86,Debit Card,2024-10-05
a546e276-e633-41fc-aaf5-3c996d354491,1415,Product_174,Beauty,147.77,17.3,130.47,Debit Card,2024-08-05
1026373d-c82a-4473-a957-df0aabcccfd5,2731,Product_183,Sports,172.3,41.11,131.19,Debit Card,2024-04-06
65131b13-3a0c-4349-8176-e43223b4b42b,1135,Product_80,Sports,139.57,9.83,129.73999999999998,Debit Card,2024-10-06
7c8f9704-b1bb-4686-9d4d-becd5c131290,2397,Product_82,Home & Kitchen,431.36,116.86,314.5,Debit Card,2024-11-30
e6815352-3025-4022-85c4-406313beb326,3598,Product_158,Sports,481.4,31.29,450.10999999999996,Debit Card,2025-01-30
1d55ca4a-828a-4a87-a636-ffad736dadb5,1699,Product_15,Fashion,311.22,5.87,305.35,Credit Card,2024-09-29
c9eec599-76ad-43a1-90eb-8bad6871e601,707,Product_155,Sports,384.67,55.15,329.52000000000004,Bank Transfer,2024-09-23
10a60e3a-7666-4abe-bd21-d55dff959609,3636,Product_95,Sports,50.79,2.47,48.32,Credit Card,2025-02-21
c687cb63-ef23-4b11-9ca6-879d5298be23,4231,Product_69,Fashion,262.7,73.2,189.5,PayPal,2025-02-16
ef3f8353-9eb7-4918-937f-4e1e4bf8f158,2572,Product_185,Electronics,72.38,16.61,55.769999999999996,Bank Transfer,2024-08-20
8f6dee46-9ffe-4860-a9e4-40e1eb1554f7,4994,Product_177,Fashion,357.63,38.23,319.4,Credit Card,2024-09-28
991d30bf-3c39-4d99-ac0e-222295b62187,4616,Product_79,Toys,382.07,29.41,352.65999999999997,Credit Card,2024-10-14
882f10e1-fdc9-4dac-b232-20b0a7eaa8c1,2644,Product_10,Books,397.89,1.61,396.28,PayPal,2024-03-02
2db4ed84-32b0-4061-aa1d-5ff3a401ad12,3979,Product_97,Electronics,75.84,5.14,70.7,Credit Card,2024-06-25
f8caa117-7e0c-4427-9c21-741f220f9e8f,1471,Product_183,Sports,141.18,37.04,104.14000000000001,Bank Transfer,2024-04-29
c82b8e8d-2f55-4c53-be51-e32e22008568,2229,Product_133,Beauty,449.67,54.59,395.08000000000004,Debit Card,2024-05-15
6157dc02-20e7-45a8-808e-049cb26c7176,2268,Product_36,Home & Kitchen,194.87,47.54,147.33,Credit Card,2024-07-18
63128294-2858-4610-97b2-0b9e524d7d79,3469,Product_194,Electronics,290.26,75.78,214.48,Credit Card,2024-12-27
fc14310b-40b7-40c6-9191-c746bf1dd953,271,Product_184,Home & Kitchen,346.98,57.01,289.97,Debit Card,2025-02-16
aeae5faa-3330-4e23-9361-69b841745b6b,4204,Product_140,Electronics,102.28,29.32,72.96000000000001,Bank Transfer,2024-12-22
b33890b4-3b7f-4cfc-9cf1-5b7758f31af1,2501,Product_95,Sports,224.36,54.73,169.63000000000002,Bank Transfer,2024-06-17
6653eb94-5e53-4a54-8650-e1a960535ead,4082,Product_10,Books,145.66,1.36,144.29999999999998,Bank Transfer,2024-07-24
eb9e0631-dcbb-4ba9-958f-90729005bfe8,3239,Product_126,Electronics,32.82,3.75,29.07,PayPal,2024-12-17
b0d2083e-e6c0-4e6a-9098-dd9aad5f4eda,3624,Product_88,Sports,51.59,13.7,37.89,Debit Card,2025-02-24
93696f73-d082-4f79-8cdf-dfb41b075df6,4836,Product_6,Electronics,260.97,74.93,186.04000000000002,Credit Card,2024-02-28
d061ea91-d23f-443d-9966-a4c6a4bee82f,623,Product_109,Books,74.35,10.28,64.07,Bank Transfer,2024-09-27
c0e2e649-7210-4431-98aa-6494818142e4,1426,Product_7,Fashion,392.78,62.03,330.75,Credit Card,2024-12-22
4a3998a7-1df0-410b-ad49-dc1fac13aef0,1956,Product_178,Books,309.44,48.93,260.51,PayPal,2024-09-26
e65af987-9257-4553-87b0-caaca40fa622,2733,Product_89,Electronics,230.58,54.62,175.96,Credit Card,2024-04-06
16aa9c96-ab58-4ec0-a63e-62637719d49e,512,Product_85,Beauty,466.52,39.51,427.01,Debit Card,2024-07-02
596d8812-7e5f-4f59-ab80-6b042e4b94d2,2763,Product_12,Beauty,354.03,74.05,279.97999999999996,Debit Card,2024-10-07
fc4e4d6d-2959-4d79-8165-d7050b836eae,3416,Product_125,Fashion,300.81,3.96,296.85,Debit Card,2025-01-09
dc562518-362a-4531-8fe8-55a97ae80195,2038,Product_18,Electronics,498.11,119.32,378.79,Debit Card,2024-09-14
d946c06d-5a04-4f30-9eb6-2ba9e75b259a,4489,Product_171,Books,238.43,70.84,167.59,PayPal,2024-05-21
f61d522e-6987-4cdc-80ad-bd7c32060375,3224,Product_114,Electronics,58.32,10.38,47.94,Credit Card,2024-05-04
9caaf752-553b-4708-95fd-2efd8c22d018,134,Product_70,Sports,243.52,57.86,185.66000000000003,Bank Transfer,2025-02-02
f2702587-2f79-44a8-ba09-65778d8b2f5c,3922,Product_196,Beauty,80.33,20.39,59.94,Credit Card,2024-06-13
fa428e5e-3f69-4d99-95e9-ab4b5f762b75,2354,Product_2,Beauty,102.51,11.73,90.78,PayPal,2024-04-02
e51a7851-4253-41a1-a87f-d19200066d81,3560,Product_138,Fashion,185.02,35.31,149.71,PayPal,2024-12-29
064ab812-34e9-485c-9495-808bbbf53413,2007,Product_61,Sports,249.51,67.49,182.01999999999998,Debit Card,2024-06-17
fda0b0a3-3a6f-4731-9f59-7a1cffe831ba,4307,Product_24,Electronics,48.71,13.07,35.64,PayPal,2024-06-06
479f1755-129b-4d7c-9572-6937e0dc4711,3562,Product_106,Beauty,65.25,2.87,62.38,Credit Card,2024-08-19
3235675f-f51e-4444-a533-f29d5be3545d,4415,Product_65,Beauty,468.15,80.97,387.17999999999995,Debit Card,2024-10-07
aaef0504-41ff-4ae3-b360-475099082cab,3304,Product_135,Fashion,368.25,25.7,342.55,PayPal,2024-08-31
914a82f0-8697-43ca-855e-f4c33d9670cc,3798,Product_28,Electronics,280.86,53.36,227.5,PayPal,2024-05-11
db60c00d-1df9-42cd-8674-e5750a35336a,2082,Product_165,Sports,385.22,92.73,292.49,Credit Card,2024-05-31
7389eb8a-7c4d-4292-b37e-1056996ba42f,2917,Product_51,Home & Kitchen,318.42,43.15,275.27000000000004,Bank Transfer,2024-08-08
662e7efa-44f7-45be-806c-ad8d9d15cbe7,1114,Product_2,Beauty,279.79,81.5,198.29000000000002,Bank Transfer,2025-01-15
90f72c15-5d6b-4a74-9256-6b74d3e18bda,1074,Product_94,Home & Kitchen,180.6,5.41,175.19,Bank Transfer,2024-08-16
ce649a8c-151e-4425-9daa-be3b5272573b,3619,Product_199,Home & Kitchen,198.59,41.98,156.61,Credit Card,2025-01-15
a27a7f86-fc58-4ba9-bc02-8f09aec60d04,2378,Product_158,Sports,280.12,43.78,236.34,Credit Card,2024-11-14
324b4c4a-07ff-4e07-a0ba-13949cbdaa3f,770,Product_57,Beauty,449.42,74.1,375.32000000000005,Debit Card,2025-02-26
02c59c77-c3a0-4101-a136-ef51a4c49936,1167,Product_42,Books,248.64,40.06,208.57999999999998,Debit Card,2024-05-10
5be6a0a6-0c78-4f49-bcca-cf9e66c3d41b,1674,Product_148,Beauty,66.13,8.19,57.94,Credit Card,2024-11-24
62e9c108-b659-40a0-b8e5-0e0730b45221,4261,Product_95,Sports,128.76,28.23,100.52999999999999,Credit Card,2025-02-11
a7ae30e6-650e-4901-9ff9-1923b7d19d6e,599,Product_9,Beauty,413.14,45.59,367.54999999999995,Bank Transfer,2024-05-30
f897eb14-27bf-4ee1-b7e5-a5f08438faa8,579,Product_92,Books,65.35,14.89,50.459999999999994,Debit Card,2024-11-19
1f9e62ee-2cdc-4d88-9fdc-45498f8e9342,3862,Product_88,Sports,314.06,60.94,253.12,Debit Card,2024-12-02
eac933d3-4fbe-46c3-8ada-b98936cf7020,2180,Product_20,Books,359.15,64.47,294.67999999999995,Bank Transfer,2024-10-13
fb13817f-6528-480b-aeb6-f4e6f3853ae0,1452,Product_80,Sports,93.02,18.72,74.3,PayPal,2024-08-12
00706be1-cc65-4da6-a543-1af62ed532fa,4820,Product_185,Electronics,121.86,20.09,101.77,Credit Card,2024-12-21
b6c10c49-f2c2-42fd-aeb7-fa6be18be1a1,1645,Product_45,Electronics,62.91,7.35,55.559999999999995,Bank Transfer,2024-12-26
db2c176c-61b4-49aa-bdf9-431715adf81b,1881,Product_120,Beauty,311.04,26.74,284.3,Credit Card,2025-02-20
f34eb2c7-f562-4710-8cd6-ba8ff796a440,20,Product_115,Electronics,153.12,26.39,126.73,PayPal,2024-05-12
bf877b2a-6b40-4ca5-8053-c0240f248826,2013,Product_181,Fashion,43.38,5.09,38.290000000000006,Bank Transfer,2024-03-23
40d0aeac-0c1b-407e-bfe3-19169ff42cf0,1000,Product_52,Fashion,494.38,40.61,453.77,PayPal,2024-10-23
361a986c-cd51-43f8-bbcc-86ab79962aa0,3725,Product_112,Home & Kitchen,405.76,0.76,405.0,Credit Card,2024-06-08
bf53d336-987f-4c64-8623-973e3fa3640a,1937,Product_95,Sports,126.71,17.65,109.06,Credit Card,2024-12-30
e6cc1da5-c7c3-4b5d-9394-bd0995c636f5,2090,Product_137,Electronics,309.94,76.6,233.34,Bank Transfer,2024-05-21
4c6cb967-dc9a-4a65-b6cc-e2ec715fc944,4537,Product_110,Fashion,46.71,1.81,44.9,Debit Card,2024-12-03
51f17dd0-59e8-4cbd-8f31-d122f13ab60e,4922,Product_130,Toys,136.96,22.62,114.34,Debit Card,2024-03-13
97d89454-20e3-457a-962b-00396f5d682c,1951,Product_142,Sports,298.97,85.41,213.56000000000003,Bank Transfer,2024-08-11
a60a09d2-d246-42ec-b7a1-012b72d21e6b,2689,Product_176,Fashion,205.13,10.35,194.78,Debit Card,2025-02-10
f8ef8a33-97d7-4c28-a23d-43726543d3aa,2318,Product_136,Toys,193.94,54.32,139.62,PayPal,2024-11-23
8b01c574-5087-4c26-a3ad-faf952feb709,385,Product_153,Home & Kitchen,92.43,12.94,79.49000000000001,Credit Card,2024-07-09
a306345e-bc92-4707-85a4-7ec1160106e1,1957,Product_71,Beauty,181.73,18.07,163.66,PayPal,2024-09-28
e9bdd0bc-0973-4bc5-b5e7-8b9ba3fec5f5,1566,Product_132,Electronics,346.44,65.6,280.84000000000003,Debit Card,2024-06-17
dba80bc1-08bf-45b1-a3e9-2b5172646938,4014,Product_9,Beauty,433.87,62.73,371.14,Bank Transfer,2024-06-13
e5e47244-2465-4e17-af35-c28ac3bdf2c8,2959,Product_163,Toys,274.88,53.36,221.51999999999998,Credit Card,2024-12-26
05e90a36-32de-4501-83d9-b41ed243d991,3770,Product_192,Home & Kitchen,334.9,36.99,297.90999999999997,Bank Transfer,2024-12-02
e2978695-2f66-4e15-9544-854343a231a7,1527,Product_33,Books,285.41,38.82,246.59000000000003,Credit Card,2024-11-01
75b5e650-14bc-4e5f-ba7e-9af3f9ffe383,1252,Product_104,Books,187.43,38.35,149.08,Credit Card,2024-11-09
bd6a7836-863d-411f-958a-aad9d408c57b,2232,Product_91,Fashion,460.51,40.46,420.05,PayPal,2024-06-15
417677e3-71d1-4fcb-a342-50ef9fa59221,888,Product_37,Home & Kitchen,182.8,30.12,152.68,Debit Card,2024-04-29
15d850a2-513a-4cbb-8885-cad0fc3e90de,4701,Product_184,Home & Kitchen,406.98,59.24,347.74,Credit Card,2024-02-27
41b8deb4-58c9-469f-9ff5-86267a7ff35a,1037,Product_41,Sports,373.66,97.7,275.96000000000004,Bank Transfer,2024-05-17
7a882abe-a3af-474f-b275-0b4643d2d033,183,Product_19,Toys,324.42,94.86,229.56,PayPal,2024-11-24
f5a01772-546c-4d7e-8b6b-d66a0ec27523,4731,Product_10,Books,177.8,49.78,128.02,Bank Transfer,2024-09-15
60d87c25-40aa-4305-8927-54543ede2a42,783,Product_71,Beauty,67.76,10.86,56.900000000000006,Credit Card,2024-11-02
201cbb2b-b40f-414f-bdab-bcc97a700437,4206,Product_195,Toys,271.13,40.47,230.66,Bank Transfer,2025-02-20
536e8f47-4ac5-4a6d-b55e-2b411ec412de,2127,Product_70,Sports,327.84,18.0,309.84,PayPal,2024-11-12
a8998c5d-7b46-4949-b873-8ccbf068c207,1915,Product_98,Sports,416.68,116.22,300.46000000000004,Credit Card,2024-11-03
40eff74e-90ac-4052-811f-888ef1b2e15d,4476,Product_183,Sports,7.91,0.04,7.87,Credit Card,2024-05-23
f2a8a555-4452-456b-84af-6a9dfdf94622,1931,Product_192,Home & Kitchen,144.3,34.47,109.83000000000001,Bank Transfer,2024-10-04
5e3ae765-9536-4661-ab19-395622ffeaa0,1443,Product_33,Books,179.24,2.61,176.63,Bank Transfer,2024-08-13
29305472-70df-46aa-b06d-22ec8dcb7cdb,2854,Product_174,Beauty,294.55,46.99,247.56,Credit Card,2024-09-08
e738b3b0-535a-4dc1-8a49-7e0f2908c003,3236,Product_152,Beauty,5.05,0.68,4.37,Credit Card,2024-08-11
7123a39d-5018-43d0-916f-1f13ee2f0c7e,2320,Product_61,Sports,182.98,39.7,143.27999999999997,PayPal,2024-04-16
91aa5427-af02-4eb5-89ba-b7f03fc98f64,4506,Product_113,Fashion,420.21,49.63,370.58,Credit Card,2024-07-27
b1d6410e-0c05-4282-9034-7218b0d04bd9,3778,Product_30,Home & Kitchen,258.18,46.51,211.67000000000002,Debit Card,2024-04-29
a0f5fe32-1ed1-4b36-b78a-6ed328d3e82b,1742,Product_53,Electronics,314.76,65.03,249.73,Debit Card,2024-09-04
71852eea-6c76-41af-a431-2c173f7b16a7,2335,Product_128,Home & Kitchen,140.98,38.4,102.57999999999998,Bank Transfer,2024-08-23
1b845e31-3f5b-4a35-9064-edd3edf350c5,4648,Product_97,Electronics,154.0,7.45,146.55,Credit Card,2024-03-08
2f10e080-106b-4883-81bc-0d789c41b6c1,3743,Product_157,Home & Kitchen,399.01,58.96,340.05,PayPal,2024-10-16
05bdab67-792e-4429-acf9-686fd0861fbf,330,Product_197,Beauty,10.1,0.84,9.26,Debit Card,2025-01-19
5f4de657-b9df-47ec-b5df-14989eeef7ce,733,Product_116,Beauty,408.25,98.92,309.33,Credit Card,2024-04-10
3eb41398-8970-4d09-b7f6-05c163d874da,2490,Product_118,Beauty,448.24,102.38,345.86,PayPal,2024-05-25
2b3ad0e2-ae0f-4017-8dd6-e2cac717833d,4390,Product_132,Electronics,291.58,42.39,249.19,Bank Transfer,2024-03-10
8e1de38d-a7e5-462c-96c4-2115480e921c,4450,Product_139,Fashion,392.33,24.02,368.31,Debit Card,2024-03-12
4b5ecbdb-1ecd-47fe-b032-eac99a76e7a0,2566,Product_137,Electronics,233.54,9.26,224.28,Credit Card,2024-09-03
abed2495-03af-49d9-82ae-39102b7023de,1695,Product_55,Books,402.19,25.73,376.46,Credit Card,2024-10-09
d02d259f-03c6-496c-9d20-b1a749242ac7,3322,Product_74,Books,361.69,51.37,310.32,Credit Card,2024-03-11
65d6a449-bfda-4571-97b8-7b3d341ae8a8,3931,Product_133,Beauty,287.79,67.93,219.86,Bank Transfer,2024-08-18
adc9c626-38b3-4f24-923b-589bf538d6a4,791,Product_110,Fashion,330.7,18.32,312.38,Debit Card,2025-02-13
6c54de0d-d3e1-4f29-a1bf-ce2ef88974b1,444,Product_27,Home & Kitchen,325.4,49.46,275.94,PayPal,2024-05-02
bfe3ef79-4b19-47f2-8bd6-b384aada9cc6,2069,Product_42,Books,27.84,4.96,22.88,PayPal,2024-09-26
3cfede69-a512-4319-a97d-e969342462da,3441,Product_135,Fashion,412.59,54.87,357.71999999999997,Debit Card,2024-11-14
30006024-ca07-4136-8dcb-82c702e8bd37,1201,Product_95,Sports,370.96,90.9,280.05999999999995,PayPal,2025-02-18
54901424-56fc-4885-8d52-5a4af6cb6d96,2097,Product_111,Fashion,362.24,101.54,260.7,Debit Card,2024-08-29
5e1f27af-b009-4a04-8cfb-2f10f12b3540,1819,Product_142,Sports,310.11,48.61,261.5,Bank Transfer,2024-07-17
2b27e903-027f-404d-8db0-9149a5b09424,923,Product_8,Beauty,67.56,4.38,63.18,PayPal,2024-07-31
bf649b7b-8e76-4f49-af0a-b185f00eedc0,443,Product_157,Home & Kitchen,392.97,63.26,329.71000000000004,Bank Transfer,2024-06-23
8e2ae40a-2476-442f-9c41-1e1af0a1fef1,3917,Product_78,Sports,244.99,41.15,203.84,PayPal,2024-05-29
85fcf143-ce5b-45de-a083-3e51e050e52c,3836,Product_173,Fashion,302.89,25.51,277.38,Credit Card,2024-07-31
bc73a8ef-6535-4b8f-92f1-12ea15a63e58,4904,Product_55,Books,201.34,22.47,178.87,Debit Card,2024-11-10
2539e1e1-ebd6-456d-8b3f-9112e0c59be2,4893,Product_34,Toys,417.6,103.85,313.75,Debit Card,2024-06-22
26c0fcf3-124b-42b3-9fe2-07116eb57bdc,21,Product_73,Electronics,328.7,48.67,280.03,Debit Card,2024-11-30
a3ee87ef-8ee1-4b38-bb11-235f8ba86631,2568,Product_35,Home & Kitchen,16.08,1.84,14.239999999999998,Credit Card,2025-01-06
d2644089-b530-43fc-bf16-2d547a69997d,3261,Product_22,Beauty,71.6,6.91,64.69,Bank Transfer,2024-12-02
b9635dcc-513d-4f6c-b40a-016ead219dfe,376,Product_133,Beauty,392.17,88.51,303.66,Debit Card,2024-06-22
